display_id	session_id	subsession_id	display_number	data_summary	filtering	sorting	grouping	aggregations	projected_fields	session_id.1	user_id	project_id	curr_display_id	size	solution	data_layer	granularity_layer
2642	401			"{""info_line"":[0.0141482436,192],""eth_dst"":[0.3010299957,2],""tcp_srcport"":[0.1416376944,9],""captured_length"":[0.5548862445,41],""ip_src"":[0.3010299957,2],""sniff_timestamp"":[0.9365083466,17],""ip_dst"":[0.3010299957,2],""tcp_stream"":[0.3488218497,5],""number"":[0.999971144,348],""tcp_dstport"":[0.1416376944,9],""interface_captured"":[0.0,0],""project_id"":[0.0,1],""eth_src"":[0.3010299957,2],""length"":[0.5548862445,41],""highest_layer"":[0.4392472911,6]}"	"{""list"": []}"	"{""list"":[{""field"":""ip_src"",""direction"":""asc""},{""field"":""eth_dst"",""direction"":""asc""},{""field"":""ip_dst"",""direction"":""asc""}]}"	"{""list"":[{""field"":""eth_dst"",""groupPriority"":0},{""field"":""ip_src"",""groupPriority"":1},{""field"":""ip_dst"",""groupPriority"":2}]}"	null	"{""list"":[{""field"":""number""},{""field"":""sniff_timestamp""},{""field"":""eth_src""},{""field"":""eth_dst""},{""field"":""ip_src""},{""field"":""ip_dst""},{""field"":""tcp_srcport""},{""field"":""tcp_dstport""},{""field"":""tcp_stream""},{""field"":""highest_layer""},{""field"":""length""},{""field"":""info_line""}]}"	401	151	2			"{""solution"":""Describe the network"",""project_id"":1,""session_id"":49,""feedback"":"""",""user_id"":7}"	{'ip_src': {'entropy': 0.12027350080880579, 'nulls': 0.0, 'unique': 0.0086206896551724137}, 'length': {'entropy': 0.36735357006629182, 'nulls': 0.0, 'unique': 0.1206896551724138}, 'info_line': {'entropy': 0.61479112215963705, 'nulls': 0.0, 'unique': 0.55172413793103448}, 'tcp_dstport': {'entropy': 0.24959835727489257, 'nulls': 0.0, 'unique': 0.025862068965517241}, 'sniff_timestamp': {'entropy': 0.46558515464619171, 'nulls': 0.0, 'unique': 0.051724137931034482}, 'number': {'entropy': 0.99931929824715648, 'nulls': 0.0, 'unique': 0.99712643678160917}, 'tcp_stream': {'entropy': 0.13574850065631686, 'nulls': 0.0028735632183908046, 'unique': 0.014409221902017291}, 'eth_dst': {'entropy': 0.11719457793754988, 'nulls': 0.0, 'unique': 0.0057471264367816091}, 'highest_layer': {'entropy': 0.17832303691903587, 'nulls': 0.0, 'unique': 0.017241379310344827}, 'tcp_srcport': {'entropy': 0.25044151472736087, 'nulls': 0.0, 'unique': 0.028735632183908046}, 'ip_dst': {'entropy': 0.11731081881026093, 'nulls': 0.0, 'unique': 0.0057471264367816091}, 'eth_src': {'entropy': 0.11719457793754988, 'nulls': 0.0, 'unique': 0.0057471264367816091}}	{'size_var': 0.05691526841943013, 'group_attrs': ['eth_dst', 'ip_src', 'ip_dst'], 'ngroups': 3, 'agg_attrs': {}, 'size_mean': 116.0}
2662	401			"{""info_line"":[0.0141482436,192],""eth_dst"":[0.3010299957,2],""tcp_srcport"":[0.1416376944,9],""captured_length"":[0.5548862445,41],""ip_src"":[0.3010299957,2],""sniff_timestamp"":[0.9365083466,17],""ip_dst"":[0.3010299957,2],""tcp_stream"":[0.3488218497,5],""number"":[0.999971144,348],""tcp_dstport"":[0.1416376944,9],""interface_captured"":[0.0,0],""project_id"":[0.0,1],""eth_src"":[0.3010299957,2],""length"":[0.5548862445,41],""highest_layer"":[0.4392472911,6]}"	"{""list"": []}"	"{""list"":[{""field"":""highest_layer"",""direction"":""asc""}]}"	"{""list"":[]}"	null	"{""list"":[{""field"":""number""},{""field"":""sniff_timestamp""},{""field"":""eth_src""},{""field"":""eth_dst""},{""field"":""ip_src""},{""field"":""ip_dst""},{""field"":""tcp_srcport""},{""field"":""tcp_dstport""},{""field"":""tcp_stream""},{""field"":""highest_layer""},{""field"":""length""},{""field"":""info_line""}]}"	401	151	2			"{""solution"":""Describe the network"",""project_id"":1,""session_id"":49,""feedback"":"""",""user_id"":7}"	{'ip_src': {'entropy': 0.12027350080880579, 'nulls': 0.0, 'unique': 0.0086206896551724137}, 'length': {'entropy': 0.36735357006629182, 'nulls': 0.0, 'unique': 0.1206896551724138}, 'info_line': {'entropy': 0.61479112215963705, 'nulls': 0.0, 'unique': 0.55172413793103448}, 'tcp_dstport': {'entropy': 0.24959835727489257, 'nulls': 0.0, 'unique': 0.025862068965517241}, 'sniff_timestamp': {'entropy': 0.46558515464619171, 'nulls': 0.0, 'unique': 0.051724137931034482}, 'number': {'entropy': 0.99931929824715648, 'nulls': 0.0, 'unique': 0.99712643678160917}, 'tcp_stream': {'entropy': 0.13574850065631686, 'nulls': 0.0028735632183908046, 'unique': 0.014409221902017291}, 'eth_dst': {'entropy': 0.11719457793754988, 'nulls': 0.0, 'unique': 0.0057471264367816091}, 'highest_layer': {'entropy': 0.17832303691903587, 'nulls': 0.0, 'unique': 0.017241379310344827}, 'tcp_srcport': {'entropy': 0.25044151472736087, 'nulls': 0.0, 'unique': 0.028735632183908046}, 'ip_dst': {'entropy': 0.11731081881026093, 'nulls': 0.0, 'unique': 0.0057471264367816091}, 'eth_src': {'entropy': 0.11719457793754988, 'nulls': 0.0, 'unique': 0.0057471264367816091}}	
2663	401			"{""info_line"":[0.0141482436,192],""eth_dst"":[0.3010299957,2],""tcp_srcport"":[0.1416376944,9],""captured_length"":[0.5548862445,41],""ip_src"":[0.3010299957,2],""sniff_timestamp"":[0.9365083466,17],""ip_dst"":[0.3010299957,2],""tcp_stream"":[0.3488218497,5],""number"":[0.999971144,348],""tcp_dstport"":[0.1416376944,9],""interface_captured"":[0.0,0],""project_id"":[0.0,1],""eth_src"":[0.3010299957,2],""length"":[0.5548862445,41],""highest_layer"":[0.4392472911,6]}"	"{""list"": []}"	"{""list"":[{""field"":""highest_layer"",""direction"":""asc""}]}"	"{""list"":[{""field"":""highest_layer"",""groupPriority"":0}]}"	null	"{""list"":[{""field"":""number""},{""field"":""sniff_timestamp""},{""field"":""eth_src""},{""field"":""eth_dst""},{""field"":""ip_src""},{""field"":""ip_dst""},{""field"":""tcp_srcport""},{""field"":""tcp_dstport""},{""field"":""tcp_stream""},{""field"":""highest_layer""},{""field"":""length""},{""field"":""info_line""}]}"	401	151	2			"{""solution"":""Describe the network"",""project_id"":1,""session_id"":49,""feedback"":"""",""user_id"":7}"	{'ip_src': {'entropy': 0.12027350080880579, 'nulls': 0.0, 'unique': 0.0086206896551724137}, 'length': {'entropy': 0.36735357006629182, 'nulls': 0.0, 'unique': 0.1206896551724138}, 'info_line': {'entropy': 0.61479112215963705, 'nulls': 0.0, 'unique': 0.55172413793103448}, 'tcp_dstport': {'entropy': 0.24959835727489257, 'nulls': 0.0, 'unique': 0.025862068965517241}, 'sniff_timestamp': {'entropy': 0.46558515464619171, 'nulls': 0.0, 'unique': 0.051724137931034482}, 'number': {'entropy': 0.99931929824715648, 'nulls': 0.0, 'unique': 0.99712643678160917}, 'tcp_stream': {'entropy': 0.13574850065631686, 'nulls': 0.0028735632183908046, 'unique': 0.014409221902017291}, 'eth_dst': {'entropy': 0.11719457793754988, 'nulls': 0.0, 'unique': 0.0057471264367816091}, 'highest_layer': {'entropy': 0.17832303691903587, 'nulls': 0.0, 'unique': 0.017241379310344827}, 'tcp_srcport': {'entropy': 0.25044151472736087, 'nulls': 0.0, 'unique': 0.028735632183908046}, 'ip_dst': {'entropy': 0.11731081881026093, 'nulls': 0.0, 'unique': 0.0057471264367816091}, 'eth_src': {'entropy': 0.11719457793754988, 'nulls': 0.0, 'unique': 0.0057471264367816091}}	{'size_var': 0.04077762364028714, 'group_attrs': ['highest_layer'], 'ngroups': 6, 'agg_attrs': {}, 'size_mean': 58.0}
2664	401			"{""info_line"":[0.0141482436,192],""eth_dst"":[0.3010299957,2],""tcp_srcport"":[0.1416376944,9],""captured_length"":[0.5548862445,41],""ip_src"":[0.3010299957,2],""sniff_timestamp"":[0.9365083466,17],""ip_dst"":[0.3010299957,2],""tcp_stream"":[0.3488218497,5],""number"":[0.999971144,348],""tcp_dstport"":[0.1416376944,9],""interface_captured"":[0.0,0],""project_id"":[0.0,1],""eth_src"":[0.3010299957,2],""length"":[0.5548862445,41],""highest_layer"":[0.4392472911,6]}"	"{""list"": []}"	"{""list"":[{""field"":""highest_layer"",""direction"":""asc""}]}"	"{""list"":[]}"	null	"{""list"":[{""field"":""number""},{""field"":""sniff_timestamp""},{""field"":""eth_src""},{""field"":""eth_dst""},{""field"":""ip_src""},{""field"":""ip_dst""},{""field"":""tcp_srcport""},{""field"":""tcp_dstport""},{""field"":""tcp_stream""},{""field"":""highest_layer""},{""field"":""length""},{""field"":""info_line""}]}"	401	151	2			"{""solution"":""Describe the network"",""project_id"":1,""session_id"":49,""feedback"":"""",""user_id"":7}"	{'ip_src': {'entropy': 0.12027350080880579, 'nulls': 0.0, 'unique': 0.0086206896551724137}, 'length': {'entropy': 0.36735357006629182, 'nulls': 0.0, 'unique': 0.1206896551724138}, 'info_line': {'entropy': 0.61479112215963705, 'nulls': 0.0, 'unique': 0.55172413793103448}, 'tcp_dstport': {'entropy': 0.24959835727489257, 'nulls': 0.0, 'unique': 0.025862068965517241}, 'sniff_timestamp': {'entropy': 0.46558515464619171, 'nulls': 0.0, 'unique': 0.051724137931034482}, 'number': {'entropy': 0.99931929824715648, 'nulls': 0.0, 'unique': 0.99712643678160917}, 'tcp_stream': {'entropy': 0.13574850065631686, 'nulls': 0.0028735632183908046, 'unique': 0.014409221902017291}, 'eth_dst': {'entropy': 0.11719457793754988, 'nulls': 0.0, 'unique': 0.0057471264367816091}, 'highest_layer': {'entropy': 0.17832303691903587, 'nulls': 0.0, 'unique': 0.017241379310344827}, 'tcp_srcport': {'entropy': 0.25044151472736087, 'nulls': 0.0, 'unique': 0.028735632183908046}, 'ip_dst': {'entropy': 0.11731081881026093, 'nulls': 0.0, 'unique': 0.0057471264367816091}, 'eth_src': {'entropy': 0.11719457793754988, 'nulls': 0.0, 'unique': 0.0057471264367816091}}	
2665	401			"{""info_line"":[0.0141482436,192],""eth_dst"":[0.3010299957,2],""tcp_srcport"":[0.1416376944,9],""captured_length"":[0.5548862445,41],""ip_src"":[0.3010299957,2],""sniff_timestamp"":[0.9365083466,17],""ip_dst"":[0.3010299957,2],""tcp_stream"":[0.3488218497,5],""number"":[0.999971144,348],""tcp_dstport"":[0.1416376944,9],""interface_captured"":[0.0,0],""project_id"":[0.0,1],""eth_src"":[0.3010299957,2],""length"":[0.5548862445,41],""highest_layer"":[0.4392472911,6]}"	"{""list"": []}"	"{""list"":[{""field"":""highest_layer"",""direction"":""asc""}]}"	"{""list"":[]}"	null	"{""list"":[{""field"":""number""},{""field"":""sniff_timestamp""},{""field"":""eth_src""},{""field"":""eth_dst""},{""field"":""ip_src""},{""field"":""ip_dst""},{""field"":""tcp_srcport""},{""field"":""tcp_dstport""},{""field"":""tcp_stream""},{""field"":""highest_layer""},{""field"":""length""},{""field"":""info_line""}]}"	401	151	2			"{""solution"":""Describe the network"",""project_id"":1,""session_id"":49,""feedback"":"""",""user_id"":7}"	{'ip_src': {'entropy': 0.12027350080880579, 'nulls': 0.0, 'unique': 0.0086206896551724137}, 'length': {'entropy': 0.36735357006629182, 'nulls': 0.0, 'unique': 0.1206896551724138}, 'info_line': {'entropy': 0.61479112215963705, 'nulls': 0.0, 'unique': 0.55172413793103448}, 'tcp_dstport': {'entropy': 0.24959835727489257, 'nulls': 0.0, 'unique': 0.025862068965517241}, 'sniff_timestamp': {'entropy': 0.46558515464619171, 'nulls': 0.0, 'unique': 0.051724137931034482}, 'number': {'entropy': 0.99931929824715648, 'nulls': 0.0, 'unique': 0.99712643678160917}, 'tcp_stream': {'entropy': 0.13574850065631686, 'nulls': 0.0028735632183908046, 'unique': 0.014409221902017291}, 'eth_dst': {'entropy': 0.11719457793754988, 'nulls': 0.0, 'unique': 0.0057471264367816091}, 'highest_layer': {'entropy': 0.17832303691903587, 'nulls': 0.0, 'unique': 0.017241379310344827}, 'tcp_srcport': {'entropy': 0.25044151472736087, 'nulls': 0.0, 'unique': 0.028735632183908046}, 'ip_dst': {'entropy': 0.11731081881026093, 'nulls': 0.0, 'unique': 0.0057471264367816091}, 'eth_src': {'entropy': 0.11719457793754988, 'nulls': 0.0, 'unique': 0.0057471264367816091}}	
2673	401			"{""info_line"":[0.0141482436,192],""eth_dst"":[0.3010299957,2],""tcp_srcport"":[0.1416376944,9],""captured_length"":[0.5548862445,41],""ip_src"":[0.3010299957,2],""sniff_timestamp"":[0.9365083466,17],""ip_dst"":[0.3010299957,2],""tcp_stream"":[0.3488218497,5],""number"":[0.999971144,348],""tcp_dstport"":[0.1416376944,9],""interface_captured"":[0.0,0],""project_id"":[0.0,1],""eth_src"":[0.3010299957,2],""length"":[0.5548862445,41],""highest_layer"":[0.4392472911,6]}"	"{""list"": []}"	"{""list"":[{""field"":""highest_layer"",""direction"":""asc""}]}"	"{""list"":[{""field"":""tcp_stream"",""groupPriority"":0}]}"	null	"{""list"":[{""field"":""number""},{""field"":""sniff_timestamp""},{""field"":""eth_src""},{""field"":""eth_dst""},{""field"":""ip_src""},{""field"":""ip_dst""},{""field"":""tcp_srcport""},{""field"":""tcp_dstport""},{""field"":""tcp_stream""},{""field"":""highest_layer""},{""field"":""length""},{""field"":""info_line""}]}"	401	151	2			"{""solution"":""Describe the network"",""project_id"":1,""session_id"":49,""feedback"":"""",""user_id"":7}"	{'ip_src': {'entropy': 0.12027350080880579, 'nulls': 0.0, 'unique': 0.0086206896551724137}, 'length': {'entropy': 0.36735357006629182, 'nulls': 0.0, 'unique': 0.1206896551724138}, 'info_line': {'entropy': 0.61479112215963705, 'nulls': 0.0, 'unique': 0.55172413793103448}, 'tcp_dstport': {'entropy': 0.24959835727489257, 'nulls': 0.0, 'unique': 0.025862068965517241}, 'sniff_timestamp': {'entropy': 0.46558515464619171, 'nulls': 0.0, 'unique': 0.051724137931034482}, 'number': {'entropy': 0.99931929824715648, 'nulls': 0.0, 'unique': 0.99712643678160917}, 'tcp_stream': {'entropy': 0.13574850065631686, 'nulls': 0.0028735632183908046, 'unique': 0.014409221902017291}, 'eth_dst': {'entropy': 0.11719457793754988, 'nulls': 0.0, 'unique': 0.0057471264367816091}, 'highest_layer': {'entropy': 0.17832303691903587, 'nulls': 0.0, 'unique': 0.017241379310344827}, 'tcp_srcport': {'entropy': 0.25044151472736087, 'nulls': 0.0, 'unique': 0.028735632183908046}, 'ip_dst': {'entropy': 0.11731081881026093, 'nulls': 0.0, 'unique': 0.0057471264367816091}, 'eth_src': {'entropy': 0.11719457793754988, 'nulls': 0.0, 'unique': 0.0057471264367816091}}	{'size_var': 0.08509197817438896, 'group_attrs': ['tcp_stream'], 'ngroups': 5, 'agg_attrs': {}, 'size_mean': 69.4}
2681	401			"{""info_line"":[0.0141482436,192],""eth_dst"":[0.3010299957,2],""tcp_srcport"":[0.1416376944,9],""captured_length"":[0.5548862445,41],""ip_src"":[0.3010299957,2],""sniff_timestamp"":[0.9365083466,17],""ip_dst"":[0.3010299957,2],""tcp_stream"":[0.3488218497,5],""number"":[0.999971144,348],""tcp_dstport"":[0.1416376944,9],""interface_captured"":[0.0,0],""project_id"":[0.0,1],""eth_src"":[0.3010299957,2],""length"":[0.5548862445,41],""highest_layer"":[0.4392472911,6]}"	"{""list"": []}"	"{""list"":[{""field"":""highest_layer"",""direction"":""asc""},{""field"":""length"",""direction"":""desc""},{""field"":""tcp_stream"",""direction"":""asc""}]}"	"{""list"":[{""field"":""tcp_stream"",""groupPriority"":0}]}"	null	"{""list"":[{""field"":""number""},{""field"":""sniff_timestamp""},{""field"":""eth_src""},{""field"":""eth_dst""},{""field"":""ip_src""},{""field"":""ip_dst""},{""field"":""tcp_srcport""},{""field"":""tcp_dstport""},{""field"":""tcp_stream""},{""field"":""highest_layer""},{""field"":""length""},{""field"":""info_line""}]}"	401	151	2			"{""solution"":""Describe the network"",""project_id"":1,""session_id"":49,""feedback"":"""",""user_id"":7}"	{'ip_src': {'entropy': 0.12027350080880579, 'nulls': 0.0, 'unique': 0.0086206896551724137}, 'length': {'entropy': 0.36735357006629182, 'nulls': 0.0, 'unique': 0.1206896551724138}, 'info_line': {'entropy': 0.61479112215963705, 'nulls': 0.0, 'unique': 0.55172413793103448}, 'tcp_dstport': {'entropy': 0.24959835727489257, 'nulls': 0.0, 'unique': 0.025862068965517241}, 'sniff_timestamp': {'entropy': 0.46558515464619171, 'nulls': 0.0, 'unique': 0.051724137931034482}, 'number': {'entropy': 0.99931929824715648, 'nulls': 0.0, 'unique': 0.99712643678160917}, 'tcp_stream': {'entropy': 0.13574850065631686, 'nulls': 0.0028735632183908046, 'unique': 0.014409221902017291}, 'eth_dst': {'entropy': 0.11719457793754988, 'nulls': 0.0, 'unique': 0.0057471264367816091}, 'highest_layer': {'entropy': 0.17832303691903587, 'nulls': 0.0, 'unique': 0.017241379310344827}, 'tcp_srcport': {'entropy': 0.25044151472736087, 'nulls': 0.0, 'unique': 0.028735632183908046}, 'ip_dst': {'entropy': 0.11731081881026093, 'nulls': 0.0, 'unique': 0.0057471264367816091}, 'eth_src': {'entropy': 0.11719457793754988, 'nulls': 0.0, 'unique': 0.0057471264367816091}}	{'size_var': 0.08509197817438896, 'group_attrs': ['tcp_stream'], 'ngroups': 5, 'agg_attrs': {}, 'size_mean': 69.4}
2653	402			"{""info_line"":[0.0141482436,192],""eth_dst"":[0.3010299957,2],""tcp_srcport"":[0.1416376944,9],""captured_length"":[0.5548862445,41],""ip_src"":[0.3010299957,2],""sniff_timestamp"":[0.9365083466,17],""ip_dst"":[0.3010299957,2],""tcp_stream"":[0.3488218497,5],""number"":[0.999971144,348],""tcp_dstport"":[0.1416376944,9],""interface_captured"":[0.0,0],""project_id"":[0.0,1],""eth_src"":[0.3010299957,2],""length"":[0.5548862445,41],""highest_layer"":[0.4392472911,6]}"	"{""list"": []}"	"{""list"":[]}"	"{""list"":[]}"	null	"{""list"":[{""field"":""number""},{""field"":""sniff_timestamp""},{""field"":""eth_src""},{""field"":""eth_dst""},{""field"":""ip_src""},{""field"":""ip_dst""},{""field"":""tcp_srcport""},{""field"":""tcp_dstport""},{""field"":""tcp_stream""},{""field"":""highest_layer""},{""field"":""length""},{""field"":""info_line""}]}"	402	161	2			"{""solution"":""Two computers speaking to each othern98.114.205.102 - 00:08:e2:3b:56:01n192.150.11.111 - 00:30:48:62:4e:4ann98.114 is the attacker.n(by sending syn to the server)nn98.114 searches ports on 192.150nand then sends packets of data to the open portnn98.114 open port 1957 in ordernto make the target download a software.nthe attacker sends the software to the portn1957."",""project_id"":2,""session_id"":402,""feedback"":"""",""user_id"":161}"	{'ip_src': {'entropy': 0.12027350080880579, 'nulls': 0.0, 'unique': 0.0086206896551724137}, 'length': {'entropy': 0.36735357006629182, 'nulls': 0.0, 'unique': 0.1206896551724138}, 'info_line': {'entropy': 0.61479112215963705, 'nulls': 0.0, 'unique': 0.55172413793103448}, 'tcp_dstport': {'entropy': 0.24959835727489257, 'nulls': 0.0, 'unique': 0.025862068965517241}, 'sniff_timestamp': {'entropy': 0.46558515464619171, 'nulls': 0.0, 'unique': 0.051724137931034482}, 'number': {'entropy': 0.99931929824715648, 'nulls': 0.0, 'unique': 0.99712643678160917}, 'tcp_stream': {'entropy': 0.13574850065631686, 'nulls': 0.0028735632183908046, 'unique': 0.014409221902017291}, 'eth_dst': {'entropy': 0.11719457793754988, 'nulls': 0.0, 'unique': 0.0057471264367816091}, 'highest_layer': {'entropy': 0.17832303691903587, 'nulls': 0.0, 'unique': 0.017241379310344827}, 'tcp_srcport': {'entropy': 0.25044151472736087, 'nulls': 0.0, 'unique': 0.028735632183908046}, 'ip_dst': {'entropy': 0.11731081881026093, 'nulls': 0.0, 'unique': 0.0057471264367816091}, 'eth_src': {'entropy': 0.11719457793754988, 'nulls': 0.0, 'unique': 0.0057471264367816091}}	
2657	402			"{""info_line"":[0.0141482436,192],""eth_dst"":[0.3010299957,2],""tcp_srcport"":[0.1416376944,9],""captured_length"":[0.5548862445,41],""ip_src"":[0.3010299957,2],""sniff_timestamp"":[0.9365083466,17],""ip_dst"":[0.3010299957,2],""tcp_stream"":[0.3488218497,5],""number"":[0.999971144,348],""tcp_dstport"":[0.1416376944,9],""interface_captured"":[0.0,0],""project_id"":[0.0,1],""eth_src"":[0.3010299957,2],""length"":[0.5548862445,41],""highest_layer"":[0.4392472911,6]}"	"{""list"": []}"	"{""list"":[]}"	"{""list"":[{""field"":""ip_src"",""groupPriority"":0}]}"	null	"{""list"":[{""field"":""number""},{""field"":""sniff_timestamp""},{""field"":""eth_src""},{""field"":""eth_dst""},{""field"":""ip_src""},{""field"":""ip_dst""},{""field"":""tcp_srcport""},{""field"":""tcp_dstport""},{""field"":""tcp_stream""},{""field"":""highest_layer""},{""field"":""length""},{""field"":""info_line""}]}"	402	161	2			"{""solution"":""Two computers speaking to each othern98.114.205.102 - 00:08:e2:3b:56:01n192.150.11.111 - 00:30:48:62:4e:4ann98.114 is the attacker.n(by sending syn to the server)nn98.114 searches ports on 192.150nand then sends packets of data to the open portnn98.114 open port 1957 in ordernto make the target download a software.nthe attacker sends the software to the portn1957."",""project_id"":2,""session_id"":402,""feedback"":"""",""user_id"":161}"	{'ip_src': {'entropy': 0.12027350080880579, 'nulls': 0.0, 'unique': 0.0086206896551724137}, 'length': {'entropy': 0.36735357006629182, 'nulls': 0.0, 'unique': 0.1206896551724138}, 'info_line': {'entropy': 0.61479112215963705, 'nulls': 0.0, 'unique': 0.55172413793103448}, 'tcp_dstport': {'entropy': 0.24959835727489257, 'nulls': 0.0, 'unique': 0.025862068965517241}, 'sniff_timestamp': {'entropy': 0.46558515464619171, 'nulls': 0.0, 'unique': 0.051724137931034482}, 'number': {'entropy': 0.99931929824715648, 'nulls': 0.0, 'unique': 0.99712643678160917}, 'tcp_stream': {'entropy': 0.13574850065631686, 'nulls': 0.0028735632183908046, 'unique': 0.014409221902017291}, 'eth_dst': {'entropy': 0.11719457793754988, 'nulls': 0.0, 'unique': 0.0057471264367816091}, 'highest_layer': {'entropy': 0.17832303691903587, 'nulls': 0.0, 'unique': 0.017241379310344827}, 'tcp_srcport': {'entropy': 0.25044151472736087, 'nulls': 0.0, 'unique': 0.028735632183908046}, 'ip_dst': {'entropy': 0.11731081881026093, 'nulls': 0.0, 'unique': 0.0057471264367816091}, 'eth_src': {'entropy': 0.11719457793754988, 'nulls': 0.0, 'unique': 0.0057471264367816091}}	{'size_var': 0.05691526841943013, 'group_attrs': ['ip_src'], 'ngroups': 3, 'agg_attrs': {}, 'size_mean': 116.0}
2660	402			"{""info_line"":[0.0,9],""eth_dst"":[0.3010299957,2],""tcp_srcport"":[0.2969440339,8],""captured_length"":[0.2969440339,3],""ip_src"":[0.3010299957,2],""sniff_timestamp"":[0.5945154274,4],""ip_dst"":[0.3010299957,2],""tcp_stream"":[0.6866602911,5],""number"":[0.5945154274,9],""tcp_dstport"":[0.2969440339,9],""interface_captured"":[0.0,0],""project_id"":[0.0,1],""eth_src"":[0.3010299957,2],""length"":[0.2969440339,3],""highest_layer"":[0.0,1]}"	"{""list"": [{""field"": ""info_line"", ""term"": ""SYN"", ""condition"": 16}]}"	"{""list"":[]}"	"{""list"":[{""field"":""ip_src"",""groupPriority"":0}]}"	null	"{""list"":[{""field"":""number""},{""field"":""sniff_timestamp""},{""field"":""eth_src""},{""field"":""eth_dst""},{""field"":""ip_src""},{""field"":""ip_dst""},{""field"":""tcp_srcport""},{""field"":""tcp_dstport""},{""field"":""tcp_stream""},{""field"":""highest_layer""},{""field"":""length""},{""field"":""info_line""}]}"	402	161	2			"{""solution"":""Two computers speaking to each othern98.114.205.102 - 00:08:e2:3b:56:01n192.150.11.111 - 00:30:48:62:4e:4ann98.114 is the attacker.n(by sending syn to the server)nn98.114 searches ports on 192.150nand then sends packets of data to the open portnn98.114 open port 1957 in ordernto make the target download a software.nthe attacker sends the software to the portn1957."",""project_id"":2,""session_id"":402,""feedback"":"""",""user_id"":161}"	{'ip_src': {'entropy': 0.12027350080880579, 'nulls': 0.0, 'unique': 0.0086206896551724137}, 'length': {'entropy': 0.36735357006629182, 'nulls': 0.0, 'unique': 0.1206896551724138}, 'info_line': {'entropy': 0.61479112215963705, 'nulls': 0.0, 'unique': 0.55172413793103448}, 'tcp_dstport': {'entropy': 0.24959835727489257, 'nulls': 0.0, 'unique': 0.025862068965517241}, 'sniff_timestamp': {'entropy': 0.46558515464619171, 'nulls': 0.0, 'unique': 0.051724137931034482}, 'number': {'entropy': 0.99931929824715648, 'nulls': 0.0, 'unique': 0.99712643678160917}, 'tcp_stream': {'entropy': 0.13574850065631686, 'nulls': 0.0028735632183908046, 'unique': 0.014409221902017291}, 'eth_dst': {'entropy': 0.11719457793754988, 'nulls': 0.0, 'unique': 0.0057471264367816091}, 'highest_layer': {'entropy': 0.17832303691903587, 'nulls': 0.0, 'unique': 0.017241379310344827}, 'tcp_srcport': {'entropy': 0.25044151472736087, 'nulls': 0.0, 'unique': 0.028735632183908046}, 'ip_dst': {'entropy': 0.11731081881026093, 'nulls': 0.0, 'unique': 0.0057471264367816091}, 'eth_src': {'entropy': 0.11719457793754988, 'nulls': 0.0, 'unique': 0.0057471264367816091}}	{'size_var': 0.02888888888888889, 'group_attrs': ['ip_src'], 'ngroups': 3, 'agg_attrs': {}, 'size_mean': 3.3333333333333335}
